Search term,Campaign,Ad group,Match type,Added/Excluded,Clicks,Impr.,Cost,Conversions,RECOMMENDATION,NEG LEVEL,REASON
camps for 11 year old girls,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
three village camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
summer swim camps,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
tarrytown camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
kids camp near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,13,0.00,0.00,OK,,Appears relevant
fun summer camps,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,4,0.00,0.00,OK,,Appears relevant
field hockey camps summer 2026,CM - Nonbranded - Geo Priorities (MxCx),Sports Camps,Phrase match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant
summer camp in long island ny,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
camp for 4 year olds near me,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,1,0.00,0.00,OK,,Appears relevant
usm summer sports camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,6,0.00,0.00,OK,,Appears relevant for Portland market
safe haven summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
laurel hill summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
rockaway ravens,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
summer dancing,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
gateway summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
kids attractions near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
horse stable near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
basketball camps summer 2026,CM - Non Brand - PMax,--,Performance Max,None,1,2,2.37,0.00,OK,,Appears relevant for Portland market
horseback riding lessons kids,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
4 3 8 grip size,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
summer camps 2026,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
riverhead aquarium camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
day camps near me,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,2,22,5.12,0.00,OK,,Appears relevant
summer camp nassau county ny,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,5,0.00,0.00,OK,,Appears relevant
volleyball summer camp near me,CM - Nonbranded - Geo Priorities (MxCx),Volleyball Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
gymnastic summer camp near me,CM - Nonbranded - Geo Priorities (MxCx),Sports Camps,Phrase match (close variant),None,0,4,0.00,0.00,OK,,Appears relevant
summer camp for 5 year olds,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,1,2,2.71,0.00,OK,,Appears relevant
soccer goalie camp,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match,None,0,3,0.00,0.00,OK,,Appears relevant
summer school programs for middle schoolers,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
kids camps near me 2026,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
rec center camps,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
football camp,CM - Nonbranded - Geo Priorities (MxCx),Football Camps,Exact match (close variant),Added,0,4,0.00,0.00,OK,,Appears relevant
glen cove summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
grenville baker summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
ncsa softball camps,CM - Nonbranded - Geo Priorities (MxCx),Softball Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
lacrosse summer camp,CM - Nonbranded - Geo Priorities (MxCx),Lacrosse Camps,Exact match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
tufts football camp,CM - Nonbranded - Other Geos (MxConv),Football Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
lacrosse camps,CM - Nonbranded - Other Geos (MxConv),Lacrosse Camps,Exact match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
summer camp,CM - Nonbranded - Other Geos (MxConv),Summer Camps,Exact match,Added,0,0,0.00,0.00,OK,,Appears relevant
summer camp for high school students,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
flag football camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
volleyball clubs near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
kids camp colors,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
theatre camps near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
esf camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
p3 summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
youth flag football near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
st joe's basketball camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
flexwork sports camps 2025,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
附近 游泳 馆,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
somers town camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
karate summer camp,CM - Non Brand - PMax,--,Performance Max,None,0,3,0.00,0.00,OK,,Appears relevant for Portland market
soccer stars,CM - Non Brand - PMax,--,Performance Max,None,0,13,0.00,0.00,OK,,Appears relevant for Portland market
fastbreak sports,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
lacrosse near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
stem summer camps,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
mini golf southampton,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
esf camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
horseback riding camp near me,CM - Nonbranded - Geo Priorities (MxCx),Horseback Riding,Exact match (close variant),None,0,4,0.00,0.00,OK,,Appears relevant
basketball camps summer 2026,CM - Nonbranded - Geo Priorities (MxCx),Basketball Camp,Phrase match,None,0,8,0.00,0.00,OK,,Appears relevant
13 year old summer camp,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
kids strong summer camp,CM - Nonbranded - Geo Priorities (MxCx),Sports Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
sports camps for teens,CM - Nonbranded - Geo Priorities (MxCx),Sports Camps,Phrase match,None,0,3,0.00,0.00,OK,,Appears relevant
jaxson dart youth football camp,CM - Nonbranded - Geo Priorities (MxCx),Football Camps,Phrase match,None,2,6,5.46,0.00,OK,,Appears relevant
soccer camp long island,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant
kids summer art camp near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
east islip summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,1,4,2.22,0.00,OK,,Appears relevant
camp rays,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
under each individual camp bay shore ny 11706 united states,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
buckley summer camp,CM - Competitors - OldW - (Mx.Clicks),Competitors,Exact match (close variant),None,0,4,0.00,0.00,OK,,Competitor matched: 'buckley'
softball camps long island,CM - Nonbranded - Other Geos (MxConv),Softball Camps,Phrase match,Added,0,2,0.00,0.00,OK,,Appears relevant
summer camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
camp sebago maine,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
biddeford summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
yonkers summer camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
baseball academy,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
brookhaven day camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
hofstra university summer program,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
baseball practice near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
ymca camp east hampton,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
huntington ymca summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
first day of camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
gate hill day camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camp for teens,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camp hillard,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
rocky point cheerleading,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
hofstra day camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
football college camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
summer stars,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
day camp,CM - Non Brand - PMax,--,Performance Max,None,1,8,2.93,0.00,OK,,Appears relevant for Portland market
basketball stars camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
british swim school adult lessons,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
basketball summer camp,CM - Non Brand - PMax,--,Performance Max,None,1,6,2.61,0.00,OK,,Appears relevant for Portland market
white plains lacrosse camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
summer camps near me,CM - Non Brand - PMax,--,Performance Max,None,1,10,1.49,0.00,OK,,Has converted - protected from negation
military camp for kids,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
safety swim birthday party,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
westchester day camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
summercamp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant
art camps long island,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,1,10,2.84,0.00,OK,,Appears relevant
summer soccer camps,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant
beast summer camp,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
summer programs for kids,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),Added,1,13,2.14,0.00,OK,,Appears relevant
camp summer,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
hofstra summer baseball camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
summer camp for kids near me 2026,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
bethpage summer camps,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
old westbury summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match,Added,0,10,0.00,0.00,OK,,Appears relevant
eaglets day camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,1,2,2.94,0.00,OK,,Appears relevant
ossining camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
summer camp for 3 year olds,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
camp r us near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
fresh air camp new york,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
williston park summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
middle country summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
basketball summer camp,CM - Nonbranded - Geo Priorities (MxCx),Basketball Camp,Exact match,Added,4,13,7.04,0.00,OK,,Appears relevant
summer camp melville ny,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
teen art camp near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
lifetime kids camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
football camps near me,CM - Nonbranded - Geo Priorities (MxCx),Football Camps,Exact match (close variant),Added,0,2,0.00,0.00,OK,,Appears relevant
2026 football prospect camps,CM - Nonbranded - Geo Priorities (MxCx),Football Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
hamptons tennis camp,CM - Nonbranded - Geo Priorities (MxCx),Tennis Camps,Phrase match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
future stars summer camps nassau,CM - Branded (Mx.Clicks),Future Stars Camp Brand,Phrase match,None,0,0,0.00,0.00,OK,,Brand term matched: 'future stars'
sound lacrosse camp,CM - Nonbranded - Other Geos (MxConv),Lacrosse Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
football training camp,CM - Nonbranded - Other Geos (MxConv),Football Camps,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
field hockey camp maine,CM - pMax - Portland (MxConv),--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
